Item_Identifier,Item_Weight,Item_Visibility,Item_MRP,Outlet_Identifier,Item_Outlet_Sales,Outlet_Years,Outlet,Item_Fat_Content_0,Item_Fat_Content_1,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,New_Item_Type_0,New_Item_Type_1,New_Item_Type_2
NCA18,10.1,0.056077574,117.8492,OUT046,7.391963050071823,16,8,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
NCE07,8.18,0.06595278007399345,140.5154,OUT045,7.440020307440113,11,7,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
FDM45,8.655,0.088178053,122.6756,OUT035,7.742113959496482,9,6,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDQ32,17.85,0.046608497,122.9388,OUT046,8.038179493132613,16,8,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
FDI34,10.65,0.085119855,229.8668,OUT035,8.330285711331848,9,6,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDE14,13.65,0.031418984,99.27,OUT013,7.86235092017384,26,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
DRF37,17.25,0.084809658,261.191,OUT017,8.057343278280081,6,2,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
FDW44,9.5,0.035350045,169.7448,OUT017,8.183213270394665,6,2,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDC59,16.7,0.06595278007399345,63.6168,OUT049,7.202849414103315,14,9,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
NCI29,8.6,0.054601779,141.1154,OUT010,6.055486215950414,15,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
FDV38,19.25,0.102188428,54.3956,OUT018,7.091827968314818,4,3,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
FDZ49,11.0,0.133034816,222.0798,OUT013,7.960650765860667,26,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
DRD49,9.895,0.16817143,237.7564,OUT045,8.24661793281209,11,7,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
FDA02,14.0,0.029722659,143.4786,OUT046,7.371655696463161,16,8,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
FDX20,7.365,0.042733625,226.972,OUT018,8.255652827449497,4,3,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
FDS24,20.85,0.062172698,90.2514,OUT013,6.431105291549418,26,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
FDI58,7.64,0.070704474,93.412,OUT046,7.30813548083947,16,8,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
FDQ60,12.792854228645158,0.191500528,121.2098,OUT019,4.7999949179641,28,4,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
FDJ27,17.7,0.122065518,103.3674,OUT049,7.8429403826760575,14,9,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
FDV27,7.97,0.04021623,90.4514,OUT017,7.192385950642201,6,2,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
NCL41,12.35,0.041737627,33.1216,OUT046,6.2544516944667174,16,8,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
NCP29,8.42,0.11227101,63.2168,OUT046,6.556898803449431,16,8,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
FDC45,12.79285422864516,0.135075924,170.3106,OUT027,8.1383345705884,28,5,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
FDN33,6.305,0.12301331,93.2436,OUT013,7.640584220242761,26,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
DRC01,5.92,0.019238942,49.8692,OUT045,7.033675429451286,11,7,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
FDL57,15.1,0.067212845,260.2304,OUT045,8.498882081654562,11,7,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
NCF42,17.35,0.280164929,177.5712,OUT010,6.269690046788008,15,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
FDG50,7.405,0.015271793,89.9146,OUT046,7.347072999790713,16,8,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDH22,6.405,0.136512858,128.7678,OUT049,8.023888901964762,14,9,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
FDO36,19.7,0.078034976,178.066,OUT049,8.282951280515979,14,9,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
FDY04,17.7,0.042649476,162.721,OUT018,6.887272940734799,4,3,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
FDZ09,17.6,0.104859135,161.8868,OUT035,8.317685597067447,9,6,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDH28,15.85,0.110202066,39.7506,OUT049,6.5821101768282455,14,9,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
FDN32,17.5,0.01558456,185.1266,OUT049,8.47555661521439,14,9,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
DRJ37,12.792854228645162,0.060805497,150.8024,OUT027,8.113921515974855,28,5,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
FDE57,9.6,0.036490369,140.8154,OUT017,7.520017839226203,6,2,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDG05,11.0,0.088025298,158.063,OUT045,7.886408791786809,11,7,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDI09,20.75,0.129864461,240.188,OUT018,8.698380772168989,4,3,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
DRD12,12.792854228645163,0.06595278007399345,89.4146,OUT027,7.880888770438232,28,5,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
FDD02,16.6,0.084176826,118.0124,OUT010,6.386141673631541,15,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
FDI36,12.5,0.062343432,199.7426,OUT046,6.387262747528172,16,8,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
DRK39,7.02,0.049942926,82.425,OUT049,7.255467679045471,14,9,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0
FDH44,19.1,0.025867261,147.6418,OUT035,7.294661226369017,9,6,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDS56,5.785,0.038817121,262.6252,OUT049,6.264636352984168,14,9,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
DRJ59,11.65,0.01941154,40.3164,OUT045,6.220616412300141,11,7,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
NCA30,19.0,0.216478153,190.1872,OUT010,6.342581876074673,15,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
FDF17,5.19,0.042707323,197.811,OUT045,7.988598970311861,11,7,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
NCX18,14.15,0.06595278007399345,196.311,OUT046,8.113722193747602,16,8,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
NCO53,16.2,0.175898114,183.7608,OUT018,7.986563692353288,4,3,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
FDT23,7.72,0.074847665,78.8986,OUT049,6.436452886708705,14,9,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
NCJ19,18.6,0.118180011,56.2588,OUT046,6.938922883494412,16,8,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
FDI05,8.35,0.127587344,76.5354,OUT017,7.499229359226499,6,2,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
NCJ19,18.6,0.19780911,55.6588,OUT010,4.749422899305431,15,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
NCS29,12.792854228645167,0.069208684,264.0884,OUT027,8.413121356164128,28,5,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
NCC06,19.0,0.026963909,129.8336,OUT013,8.146855970726602,26,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
FDJ12,8.895,0.039261947,207.4296,OUT017,7.821544965849032,6,2,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDW48,18.0,0.008533716,78.5618,OUT013,6.000941993891873,26,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDX32,15.1,0.100423086,144.7786,OUT017,7.863887608144198,6,2,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDH02,12.792854228645165,0.06595278007399345,91.8488,OUT027,7.907454371437515,28,5,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
FDD16,20.5,0.036353098,75.8696,OUT046,7.777887804046406,16,8,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDR09,12.792854228645165,0.077348214,259.7962,OUT027,8.990925136845656,28,5,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
FDB32,20.6,0.023548476,93.3778,OUT018,7.18181184438651,4,3,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
FDP11,15.85,0.069043044,218.7166,OUT013,8.327874910535035,26,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDG09,20.6,0.048010812,187.7556,OUT049,8.008062663496505,14,9,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
FDF21,10.3,0.058778429,187.853,OUT013,7.885156914418591,26,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
NCJ19,12.792854228645165,0.117607719,55.2588,OUT027,7.919146132236254,28,5,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
FDY03,17.6,0.127412338,111.3202,OUT010,5.82470310144003,15,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
FDK58,11.35,0.044945123,101.0016,OUT013,7.8755910815455294,26,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
FDC26,10.195,0.126579586,112.2886,OUT049,7.8471130297141025,14,9,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
FDN15,17.5,0.016802225,138.518,OUT018,7.773975547453455,4,3,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
DRH11,12.792854228645163,0.075192072,56.0614,OUT027,7.862607198878371,28,5,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
NCK17,11.0,0.03786331,40.948,OUT013,5.770144332504633,26,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
DRC01,5.92,0.019200003,47.7692,OUT046,6.201911840960954,16,8,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0
FDD03,13.3,0.079791176,232.73,OUT035,7.936431394251051,9,6,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
NCY17,18.2,0.16334971,45.1086,OUT049,6.507470231165515,14,9,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
DRY23,9.395,0.109265987,42.3112,OUT049,6.888631173438,14,9,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
FDT50,6.75,0.10821852,96.3752,OUT035,7.202849414103315,9,6,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDC38,15.7,0.122392031,133.1942,OUT013,7.931420648807348,26,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
NCN06,8.39,0.20168772,162.8868,OUT010,5.794760861535742,15,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
FDP56,12.792854228645163,0.046259036,47.4692,OUT027,7.36366911159576,28,5,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
FDW34,9.6,0.035651291,244.917,OUT045,7.97838090228698,11,7,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDU07,11.1,0.059835659,151.3366,OUT035,8.01424710903343,9,6,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
NCO55,12.8,0.091408076,108.9938,OUT018,6.978155959041408,4,3,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
FDL16,12.85,0.169405699,46.106,OUT017,6.676203981419111,6,2,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDT59,13.65,0.015943701,231.9668,OUT045,8.079040167292407,11,7,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
DRF01,12.792854228645162,0.174232377,146.6102,OUT027,7.54778255054093,28,5,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
NCS06,7.935,0.031801103,261.591,OUT045,8.057343278280081,11,7,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
FDY13,12.79285422864516,0.052749199,74.967,OUT019,5.441122499804037,28,4,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0
DRF36,16.1,0.039463564,189.9846,OUT010,5.257935899981093,15,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
FDV10,7.645,0.06595278007399345,41.8112,OUT046,6.797756467486568,16,8,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
FDE09,8.775,0.036159635,110.7228,OUT010,5.806845553225341,15,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
FDC20,10.65,0.024020078,57.2272,OUT045,7.069424367467313,11,7,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDI58,7.64,0.071104408,95.012,OUT017,7.531145010125619,6,2,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDI56,7.325,0.093913607,93.2146,OUT017,7.458230793022501,6,2,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
NCI17,8.645,0.144006886,94.741,OUT018,6.968804281324652,4,3,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
NCE19,8.97,0.093159233,55.7956,OUT049,6.945355834234268,14,9,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
FDA26,12.792854228645162,0.129425145,219.3482,OUT019,5.393846613264544,28,4,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
FDR01,5.405,0.053839714,198.6742,OUT018,7.779002786133472,4,3,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
FDC32,12.79285422864516,0.098629062,90.6462,OUT027,7.7862200238201975,28,5,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
FDF11,10.195,0.017658634,240.1538,OUT049,7.27456465563813,14,9,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
FDH46,6.935,0.041282286,103.5332,OUT046,7.115905713142174,16,8,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
FDY33,12.792854228645158,0.170186628,159.0262,OUT019,5.075962254334017,28,4,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
DRG23,8.88,0.086781204,152.2682,OUT046,7.512409112249449,16,8,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
FDY04,12.792854228645162,0.042270751,162.521,OUT027,8.426915686432787,28,5,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
FDE26,9.3,0.089186275,145.3786,OUT045,7.917934598859462,11,7,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
NCU42,9.0,0.019502965,169.4474,OUT035,8.345736794416574,9,6,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
NCO42,21.25,0.024650932,146.0102,OUT035,7.97838090228698,9,6,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
FDU25,12.35,0.026722744,59.2246,OUT049,6.893370512536646,14,9,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
FDW02,12.79285422864516,0.037516862,124.3704,OUT027,8.008062663496505,28,5,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
FDS22,16.85,0.023154399,43.9428,OUT046,5.865170898706764,16,8,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
FDG57,14.7,0.072284689,49.8034,OUT035,6.450224262307465,9,6,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDQ25,8.63,0.028391879,173.9422,OUT018,8.32835753587543,4,3,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
NCS06,7.935,0.031866022,261.291,OUT018,7.970360697898627,4,3,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
FDC29,12.792854228645158,0.024088444,112.7176,OUT027,7.513862863972494,28,5,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
NCZ41,19.85,0.064409056,126.7704,OUT035,7.469303826505271,9,6,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
FDW23,5.765,0.082012293,37.5164,OUT046,6.488412520186084,16,8,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDB03,17.75,0.157075658,240.5538,OUT049,8.254960726262835,14,9,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
FDN25,12.79285422864516,0.107110465,55.5588,OUT019,5.438232340691498,28,4,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
NCN05,8.235,0.014459672,181.895,OUT046,6.597663985017227,16,8,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
FDV43,12.792854228645158,0.076483451,43.4086,OUT027,6.7435448019771576,28,5,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
FDG44,6.13,0.10234983,55.0298,OUT049,6.292120839195936,14,9,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
FDS12,9.1,0.174827835,127.2362,OUT018,7.40054152720949,4,3,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
FDI52,18.7,0.104591027,121.4072,OUT013,7.804310133332296,26,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDU12,15.5,0.075868843,261.7568,OUT049,7.521100089651774,14,9,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
FDG58,10.695,0.086764795,156.7972,OUT035,8.139889326895036,9,6,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDA16,6.695,0.03408026,220.8456,OUT018,8.534059905290102,4,3,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
NCD18,16.0,0.072655379,229.8668,OUT035,8.484401947258903,9,6,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
FDI21,5.59,0.056555715,62.6168,OUT013,6.4617306419066205,26,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
FDW31,11.35,0.043402224,197.0742,OUT017,7.859013306425149,6,2,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDB35,12.3,0.064882207,93.8804,OUT018,7.293756454430617,4,3,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
FDK58,12.792854228645158,0.044764726,102.4016,OUT027,7.7955800320656214,28,5,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
FDU14,17.75,0.034752647,248.775,OUT046,8.228477251374159,16,8,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
NCP43,17.75,0.030631323,178.566,OUT018,7.831110597794366,4,3,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
FDM20,12.792854228645156,0.06595278007399345,245.0144,OUT027,8.066580245806012,28,5,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
FDT36,12.792854228645158,0.110735739,35.2874,OUT027,6.896742055458634,28,5,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
FDW19,12.35,0.038657256,110.257,OUT018,7.472337001940739,4,3,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
FDB29,16.7,0.052493162,113.9176,OUT049,7.832167819496045,14,9,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
FDN39,19.35,0.065890998,167.0816,OUT017,7.320549728393471,6,2,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDI02,15.7,0.114565093,112.0202,OUT046,5.82470310144003,16,8,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
FDA46,12.792854228645156,0.117065801,196.1136,OUT027,8.704140964086143,28,5,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
FDV36,18.7,0.026450779,124.902,OUT017,7.976095971431423,6,2,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDE35,7.06,0.043863865,59.5904,OUT013,6.636832252580174,26,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
FDT46,11.35,0.06595278007399345,52.4008,OUT035,6.6977905048418025,9,6,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDS21,12.792854228645156,0.036551446,62.7194,OUT019,4.827023305052632,28,4,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
DRD12,6.96,0.077630199,90.9146,OUT017,7.28648865691205,6,2,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
FDR14,12.792854228645156,0.304737387,54.7298,OUT019,4.690058978555063,28,4,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0
FDG22,12.792854228645156,0.041180766,37.919,OUT027,6.646389216145588,28,5,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
FDX58,13.15,0.043831721,184.195,OUT049,7.91841938836197,14,9,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
FDB40,12.792854228645158,0.007503372,146.7102,OUT027,8.38373173920297,28,5,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
FDJ36,14.5,0.214681063,102.7332,OUT010,5.328198446949483,15,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
NCL53,7.5,0.060649825,177.4028,OUT010,5.872696776759502,15,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
NCX05,15.2,0.097258937,114.8492,OUT045,7.317902475653514,11,7,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
FDO21,11.6,0.009763021,226.2404,OUT046,7.496276784933537,16,8,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
NCF07,9.0,0.032152981,102.0016,OUT018,7.32582330233929,4,3,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
FDU20,19.35,0.021439694,119.7098,OUT013,7.190380436766617,26,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
FDK09,15.2,0.153592956,228.0352,OUT010,6.129203575205828,15,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
FDY57,20.2,0.121231308,97.5752,OUT035,7.336287744709678,9,6,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDD51,12.792854228645156,0.119371835,45.2744,OUT027,6.809577792379763,28,5,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
FDA49,12.792854228645156,0.064607378,87.4198,OUT027,7.7269687827412845,28,5,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
FDG33,5.365,0.14024028,171.0764,OUT046,8.090938959183864,16,8,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
FDG35,21.2,0.06595278007399345,173.6738,OUT049,7.991306246576561,14,9,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
FDC52,11.15,0.008296692,150.6708,OUT045,7.653300962961069,11,7,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDS34,19.35,0.077193256,112.7518,OUT017,6.528119892807956,6,2,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
NCY05,13.5,0.055075504,33.3874,OUT049,5.646503582970853,14,9,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
FDO46,9.6,0.014209811,188.1872,OUT035,7.440020307440113,9,6,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDY20,12.5,0.081879864,91.7488,OUT049,7.214675113341325,14,9,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
FDA13,15.85,0.078540095,36.3506,OUT035,6.41051955940018,9,6,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDS04,10.195,0.146540889,141.7838,OUT013,7.4305918417625545,26,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
FDU51,20.2,0.097059596,178.6028,OUT017,7.742113959496482,6,2,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDK50,7.96,0.028478742,161.8894,OUT018,7.919872348337412,4,3,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
FDO60,20.0,0.034340926,45.4086,OUT013,6.889987563847107,26,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDM13,6.425,0.063532672,133.0626,OUT017,7.275025909843441,6,2,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDU12,12.792854228645158,0.075384242,262.7568,OUT027,8.942074865380349,28,5,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
NCG54,12.1,0.080131363,170.9106,OUT018,7.340183850241034,4,3,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
FDH40,11.6,0.132111921,82.2276,OUT010,5.499962677826952,15,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
NCI06,12.792854228645158,0.083547515,179.166,OUT019,5.887580718388899,28,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1
FDA58,9.395,0.103731617,236.9932,OUT035,8.353138400734316,9,6,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDJ02,17.2,0.025309134,147.0418,OUT017,7.764410140064418,6,2,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDP21,7.42,0.0258457,188.9872,OUT018,7.807564371769189,4,3,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
FDN57,18.25,0.054223942,142.0154,OUT035,7.663046397201703,9,6,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDV26,12.792854228645155,0.075791641,193.3794,OUT027,9.034725975807904,28,5,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
FDZ21,17.6,0.03928284,94.641,OUT049,7.937620737321258,14,9,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
FDG21,12.792854228645155,0.145591438,148.705,OUT027,7.494797222203446,28,5,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
FDF26,6.825,0.046824729,155.1998,OUT018,7.808646768813461,4,3,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
FDC39,7.405,0.159062948,208.9296,OUT013,7.901556826764497,26,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDQ24,15.7,0.073966786,250.5724,OUT018,8.300965271900546,4,3,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
FDC41,15.6,0.117574554,75.667,OUT017,7.172147485783865,6,2,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
NCO14,9.6,0.049617765,44.2086,OUT010,3.820096295229486,15,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
FDE05,12.792854228645155,0.032296886,144.0102,OUT027,8.593409029031255,28,5,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
FDW52,12.792854228645153,0.037340835,163.1526,OUT027,8.280929546855816,28,5,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
FDL36,12.792854228645153,0.075707087,88.183,OUT027,7.271792653591673,28,5,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
FDS04,10.195,0.146635206,139.0838,OUT035,8.203462459357786,9,6,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
NCC18,19.1,0.177545624,172.4422,OUT049,8.194860652439285,14,9,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
FDN01,8.895,0.072693696,175.937,OUT018,6.273463626903626,4,3,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
FDY02,8.945,0.146701312,262.291,OUT010,7.182317916771741,15,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
FDV15,10.3,0.146999264,103.7648,OUT017,7.939283444771657,6,2,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDC34,16.0,0.173109453,155.2972,OUT045,8.267687697455225,11,7,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDX10,6.385,0.124410284,34.3874,OUT017,5.96399416759279,6,2,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
NCF19,13.0,0.035079516,47.9034,OUT013,6.370313226611205,26,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
FDE17,20.1,0.054763518,150.9366,OUT017,8.153965913459864,6,2,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDJ08,11.1,0.111122936,189.2846,OUT018,8.197430639164873,4,3,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
NCN53,5.175,0.030330202,35.4874,OUT013,5.96399416759279,26,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
FDC16,11.5,0.06595278007399345,88.254,OUT046,7.169588633311009,16,8,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
